N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,외국인비율
1469.0,KODEX 구리선물(H),7295.0,75.0,-1.02%,0.0,10828.0,7425.0,7425.0,7210.0,0.0
1470.0,TRUE 인버스 플래티넘 선물 ETN,13120.0,0.0,0.00%,0.0,0.0,13120.0,13120.0,13120.0,0.0
1471.0,QV 블룸버그 2X WTI원유선물 ETN,13120.0,45.0,+0.34%,0.0,4.0,13250.0,13250.0,13120.0,0.0
1472.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,13115.0,20.0,-0.15%,0.0,47981.0,13210.0,13210.0,13065.0,0.0
1473.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13110.0,20.0,-0.15%,0.0,63.0,13105.0,13110.0,13085.0,0.0
1474.0,TIMEFOLIO 탄소중립액티브,10045.0,145.0,+1.46%,0.0,6172.0,10005.0,10045.0,9925.0,0.0
1475.0,ARIRANG 우주항공&UAM iSelect,10030.0,145.0,-1.43%,0.0,7903.0,10175.0,10180.0,9600.0,0.0
1476.0,TIMEFOLIO Korea플러스배당액티브,10320.0,140.0,-1.34%,0.0,42656.0,10480.0,10480.0,10290.0,0.0
1477.0,TRUE 인버스 2X 코스닥 150 선물 ETN,12980.0,795.0,-5.77%,0.0,2207615.0,13550.0,13550.0,12940.0,0.0
1478.0,하나 인버스 2X 코스닥150 선물 ETN,12960.0,795.0,-5.78%,0.0,17760.0,13545.0,13545.0,12955.0,0.0
1479.0,대신 인버스 2X 코스닥 150 선물 ETN,12930.0,755.0,-5.52%,0.0,2064.0,13505.0,13505.0,12930.0,0.0
1480.0,신한 인버스 옥수수 선물 ETN(H),6450.0,50.0,+0.78%,0.0,4734.0,6570.0,6570.0,6445.0,0.0
1481.0,KBSTAR 헬스케어채권혼합,10645.0,65.0,+0.61%,0.0,3527.0,10580.0,10680.0,10575.0,0.0
1482.0,BNK 주주가치액티브,11590.0,35.0,-0.30%,0.0,1909.0,11655.0,11655.0,11540.0,0.0
1483.0,KODEX TDF2050액티브,10480.0,5.0,-0.05%,0.0,7820.0,10535.0,10535.0,10460.0,0.0
1484.0,삼성 인버스 2X 구리 선물 ETN(H),2515.0,25.0,+1.00%,0.0,56078.0,2545.0,2555.0,2515.0,0.0
1485.0,삼성 인버스 2X HSCEI ETN(H),12575.0,120.0,-0.95%,0.0,57.0,12535.0,12665.0,12535.0,0.0
1486.0,TIGER 200동일가중,10930.0,0.0,0.00%,0.0,12.0,10930.0,10930.0,10930.0,0.0
1487.0,하나 인버스 2X 옥수수 선물 ETN(H),12535.0,355.0,+2.91%,0.0,2012.0,12365.0,12535.0,12365.0,0.0
1488.0,KOSEF 고배당,9255.0,70.0,-0.75%,0.0,3748.0,9355.0,9355.0,9220.0,0.0
1489.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),12490.0,140.0,+1.13%,0.0,2645.0,12480.0,12500.0,12400.0,0.0
1490.0,KBSTAR 배터리 리사이클링iSelect,13000.0,320.0,+2.52%,0.0,158610.0,12885.0,13000.0,12680.0,0.0
1491.0,삼성 인버스 HSCEI ETN(H),12475.0,160.0,-1.27%,0.0,30.0,12475.0,12475.0,12475.0,0.0
1492.0,KB S&P 레버리지 WTI원유 선물 ETN(H),12460.0,120.0,+0.97%,0.0,5632.0,12470.0,12485.0,12375.0,0.0
1493.0,TRUE 인버스 베트남 VN30 선물 ETN(H),12455.0,130.0,+1.05%,0.0,232.0,12340.0,12455.0,12340.0,0.0
1494.0,HANARO 글로벌탄소배출권선물ICE(합성),12440.0,455.0,-3.53%,0.0,11145.0,12610.0,12610.0,12375.0,0.0
1495.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12425.0,285.0,+2.35%,0.0,154.0,12355.0,12430.0,12355.0,0.0
1496.0,ARIRANG 200선물인버스2X,5895.0,40.0,-0.67%,0.0,99952.0,5925.0,5950.0,5845.0,0.37
1497.0,SOL 코스닥150,11420.0,335.0,+3.02%,0.0,28.0,11230.0,11420.0,11180.0,0.0
1498.0,메리츠 인버스 미국채10년 ETN(H),12285.0,40.0,+0.33%,0.0,826.0,12285.0,12285.0,12285.0,0.0
1499.0,TIGER 유로스탁스레버리지(합성 H),9415.0,295.0,+3.23%,0.0,11004.0,9220.0,9415.0,9220.0,0.0
1500.0,대신 2X 철광석 선물 ETN(H),12210.0,25.0,-0.20%,0.0,352.0,12235.0,12315.0,12170.0,0.0
1501.0,KOSEF 코스닥150,5810.0,165.0,+2.92%,0.0,1037.0,5695.0,5810.0,5675.0,0.0
1502.0,대덕1우,10060.0,140.0,+1.41%,500.0,6718.0,10030.0,10240.0,9960.0,0.04
1503.0,태양금속우,3695.0,10.0,-0.27%,500.0,50097.0,3675.0,3695.0,3565.0,0.05
1504.0,메리츠 레버리지 은 선물 ETN(H),12145.0,165.0,+1.38%,0.0,7.0,12110.0,12145.0,12100.0,0.0
1505.0,신한 FnGuide 메타버스 ETN,6050.0,5.0,+0.08%,0.0,11.0,6045.0,6050.0,6035.0,0.0
1506.0,KODEX 200exTOP,10995.0,0.0,0.00%,0.0,0.0,10995.0,10995.0,10995.0,0.0
1507.0,QV 레버리지 은 선물 ETN(H),12060.0,180.0,+1.52%,0.0,29.0,12060.0,12060.0,12060.0,0.0
1508.0,KB S&P 유럽탄소배출권 선물 ETN(H),12015.0,0.0,0.00%,0.0,0.0,12015.0,12015.0,12015.0,0.0
1509.0,KB 레버리지 KOSPI 200 선물 ETN,23950.0,100.0,+0.42%,0.0,2.0,24005.0,24005.0,23950.0,0.0
1510.0,ARIRANG 고배당주채권혼합,10880.0,30.0,-0.27%,0.0,1835.0,10905.0,10905.0,10835.0,0.0
1511.0,신한 달러인덱스 선물 ETN(H),11935.0,35.0,+0.29%,0.0,50.0,11900.0,11935.0,11900.0,0.0
1512.0,신한 인버스 콩 선물 ETN(H),5965.0,55.0,-0.91%,0.0,976.0,5985.0,5985.0,5965.0,0.0
1513.0,메리츠 인버스 미국채30년 ETN(H),11870.0,45.0,+0.38%,0.0,5.0,11890.0,11890.0,11870.0,0.0
1514.0,삼성 인버스 코스피 200 선물 ETN,11815.0,25.0,-0.21%,0.0,145392.0,11765.0,11835.0,11755.0,0.0
1515.0,KODEX 미국클린에너지나스닥,9080.0,160.0,-1.73%,0.0,14195.0,9175.0,9175.0,9060.0,2.09
1516.0,JW중외제약2우B,59000.0,1200.0,-1.99%,2500.0,39.0,59500.0,59900.0,59000.0,0.12
1517.0,TRUE 인버스 금 선물 ETN,11785.0,0.0,0.00%,0.0,0.0,11785.0,11785.0,11785.0,0.0
1518.0,TIGER LG그룹+펀더멘털,9345.0,50.0,+0.54%,0.0,4723.0,9265.0,9345.0,9265.0,0.0
1519.0,KODEX KRX300레버리지,11690.0,135.0,+1.17%,0.0,381.0,11670.0,11700.0,11605.0,0.46
1520.0,메리츠 인버스 2X 국채10년 ETN,11685.0,40.0,-0.34%,0.0,9.0,11850.0,11850.0,11685.0,0.0
1521.0,KODEX MSCI KOREA ESG유니버설,9690.0,75.0,+0.78%,0.0,21.0,9705.0,9705.0,9680.0,0.0
1522.0,TRUE S&P500 양매도 4% OTM ETN(H),11540.0,0.0,0.00%,0.0,0.0,11540.0,11540.0,11540.0,0.0
1523.0,ACE 글로벌메타버스테크액티브,6780.0,5.0,+0.07%,0.0,8417.0,6800.0,6845.0,6700.0,0.08
1524.0,삼성 인버스 항셍테크 ETN(H),11490.0,295.0,-2.50%,0.0,176.0,11625.0,11625.0,11490.0,0.0
1525.0,TRUE 금 선물 ETN,11460.0,0.0,0.00%,0.0,0.0,11460.0,11460.0,11460.0,0.0
1526.0,ACE 일본TOPIX레버리지(H),22865.0,550.0,+2.46%,0.0,1901.0,22380.0,22885.0,22380.0,0.0
1527.0,대신 인버스 밀 선물 ETN(H),11430.0,0.0,0.00%,0.0,0.0,11430.0,11430.0,11430.0,0.0
1528.0,TIGER 로우볼,11890.0,55.0,-0.46%,0.0,16.0,11925.0,11925.0,11890.0,0.0
1529.0,신한 인버스 2X 미국달러 선물 ETN,5690.0,115.0,+2.06%,0.0,9000.0,5630.0,5690.0,5630.0,0.0
1530.0,메리츠 대표 농산물 선물 ETN(H),11380.0,30.0,+0.26%,0.0,3.0,11380.0,11380.0,11380.0,0.0
1531.0,신한 인버스 2X 은 선물 ETN(H),2275.0,30.0,-1.30%,0.0,33431.0,2285.0,2285.0,2265.0,0.0
1532.0,KOSEF 미국S&P500,10305.0,0.0,0.00%,0.0,1167.0,10405.0,10405.0,10295.0,0.0
1533.0,대신 S&P500 VIX S/T 선물 ETN,11320.0,725.0,-6.02%,0.0,11348.0,11605.0,11605.0,11310.0,0.0
1534.0,에셋플러스 코리아대장장이액티브,10290.0,140.0,+1.38%,0.0,25707.0,10245.0,10335.0,10165.0,0.0
1535.0,SK증권우,2885.0,15.0,+0.52%,500.0,2460.0,2860.0,2900.0,2860.0,0.46
1536.0,넥센우,3135.0,5.0,+0.16%,500.0,91.0,3140.0,3140.0,3120.0,13.65
1537.0,KB 인버스 2X 항셍테크 선물 ETN,11225.0,865.0,-7.15%,0.0,6166.0,11625.0,11785.0,11225.0,0.0
1538.0,삼양사우,30200.0,100.0,+0.33%,5000.0,232.0,30300.0,30300.0,29950.0,6.37
1539.0,KOSEF 국고채10년레버리지,101095.0,790.0,+0.79%,0.0,8945.0,100000.0,101095.0,99460.0,0.0
1540.0,TRUE FnGuide IoT ETN,11115.0,10.0,+0.09%,0.0,2.0,11140.0,11140.0,11115.0,0.0
1541.0,ACE 멕시코MSCI(합성),13860.0,65.0,-0.47%,0.0,765.0,13710.0,13860.0,13710.0,0.0
1542.0,메리츠 인버스 국채10년 ETN,11035.0,0.0,0.00%,0.0,0.0,11035.0,11035.0,11035.0,0.0
1543.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),10990.0,0.0,0.00%,0.0,0.0,10990.0,10990.0,10990.0,0.0
1544.0,ACE 골드선물 레버리지(합성 H),15695.0,320.0,+2.08%,0.0,1314.0,15575.0,15695.0,15430.0,0.0
1545.0,메리츠 인버스 은 선물 ETN(H),10970.0,30.0,-0.27%,0.0,2.0,10965.0,10970.0,10965.0,0.0
1546.0,삼성 인버스 은 선물 ETN(H),10960.0,0.0,0.00%,0.0,0.0,10960.0,10960.0,10960.0,0.0
1547.0,TRUE 인버스 HSCEI ETN(H) B,10955.0,115.0,-1.04%,0.0,6358.0,10875.0,10960.0,10855.0,0.0
1548.0,TIGER 일본TOPIX(합성 H),17000.0,385.0,+2.32%,0.0,4377.0,16695.0,17000.0,16695.0,0.0
1549.0,메리츠 인버스 3X 국채30년 ETN,54255.0,770.0,-1.40%,0.0,1226.0,55920.0,57210.0,54010.0,0.0
1550.0,신한 인버스 구리 선물 ETN(H),5410.0,45.0,+0.84%,0.0,1969.0,5440.0,5440.0,5410.0,0.0
1551.0,KBSTAR 국채선물5년추종,47370.0,280.0,+0.59%,0.0,310.0,47070.0,47370.0,47070.0,0.0
1552.0,메리츠 인버스 3X 국채10년 ETN,21530.0,230.0,-1.06%,0.0,1936.0,22100.0,22100.0,21530.0,0.0
1553.0,파워 코스피100,24350.0,85.0,+0.35%,0.0,57.0,24455.0,24455.0,24300.0,0.0
1554.0,FOCUS AI코리아액티브,10705.0,5.0,+0.05%,0.0,541.0,10825.0,10825.0,10665.0,0.0
1555.0,DB하이텍1우,95000.0,900.0,-0.94%,5000.0,351.0,95600.0,95600.0,94800.0,1.1
1556.0,TRUE 구리 선물 ETN,10650.0,0.0,0.00%,0.0,0.0,10650.0,10650.0,10650.0,0.0
1557.0,KODEX Fn K-뉴딜디지털플러스,8865.0,185.0,+2.13%,0.0,1200.0,8700.0,8875.0,8700.0,0.0
1558.0,삼성 인버스 코스닥 150 선물 ETN,10635.0,315.0,-2.88%,0.0,19408.0,10845.0,10845.0,10630.0,0.0
1559.0,하나 인버스 코스닥150 선물 ETN,10595.0,315.0,-2.89%,0.0,103.0,10815.0,10815.0,10590.0,0.0
1560.0,신한 레버리지 Russell 2000 ETN,10560.0,25.0,+0.24%,0.0,358.0,10635.0,10635.0,10555.0,0.0
1561.0,KB KRX ESG Eco ETN,10545.0,105.0,+1.01%,0.0,2.0,10600.0,10600.0,10545.0,0.0
1562.0,메리츠 레버리지 국채5년 ETN,10525.0,0.0,0.00%,0.0,0.0,10525.0,10525.0,10525.0,0.0
1563.0,KODEX 200동일가중,10525.0,35.0,+0.33%,0.0,3018.0,10495.0,10535.0,10480.0,0.0
1564.0,TIGER KRX300,15010.0,15.0,+0.10%,0.0,39.0,15015.0,15020.0,14965.0,0.0
1565.0,메리츠 인버스 3X 국채5년 ETN,21000.0,0.0,0.00%,0.0,0.0,21000.0,21000.0,21000.0,0.0
1566.0,TRUE 인버스 2X S&P500 선물 ETN(H),2100.0,50.0,-2.33%,0.0,24471.0,2110.0,2115.0,2100.0,0.0
1567.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,10455.0,0.0,0.00%,0.0,0.0,10455.0,10455.0,10455.0,0.0
1568.0,삼성 인버스 나스닥 100 ETN(H),10435.0,110.0,-1.04%,0.0,1171.0,10435.0,10455.0,10420.0,0.0
1569.0,SOL KRX300,14900.0,90.0,-0.60%,0.0,3.0,15035.0,15035.0,14900.0,0.0
1570.0,JW중외제약우,32000.0,450.0,-1.39%,2500.0,115.0,32150.0,32500.0,32000.0,0.02
1571.0,ARIRANG S&P글로벌인프라,13880.0,55.0,-0.39%,0.0,51.0,13920.0,13920.0,13880.0,0.0
1572.0,대신 알루미늄 선물 ETN(H),10395.0,0.0,0.00%,0.0,0.0,10395.0,10395.0,10395.0,0.0
1573.0,KODEX KTOP30,17315.0,185.0,+1.08%,0.0,239.0,17255.0,17325.0,17255.0,0.0
1574.0,KODEX 혁신기술테마액티브,11500.0,0.0,0.00%,0.0,153.0,11520.0,11520.0,11500.0,0.0
1575.0,KB 인버스 2X S&P 500 선물 ETN,10345.0,310.0,-2.91%,0.0,20822.0,10425.0,10425.0,10330.0,0.0
1576.0,메리츠 국채5년 ETN,10340.0,0.0,0.00%,0.0,0.0,10340.0,10340.0,10340.0,0.0
1577.0,TIGER 글로벌사이버보안INDXX,9225.0,90.0,+0.99%,0.0,6953.0,9295.0,9360.0,9125.0,3.75
1578.0,ACE 엔비디아채권혼합블룸버그,11475.0,155.0,+1.37%,0.0,14998.0,11495.0,11495.0,11355.0,0.0
1579.0,메리츠 레버리지 국채3년 ETN,10290.0,0.0,0.00%,0.0,7.0,10290.0,10290.0,10290.0,0.0
1580.0,TIGER 코스닥150바이오테크,7130.0,135.0,+1.93%,0.0,55245.0,6995.0,7210.0,6995.0,0.0
1581.0,KB 인버스 2X 은 선물 ETN(H),20520.0,65.0,-0.32%,0.0,1.0,20520.0,20520.0,20520.0,0.0
1582.0,메리츠 국채3년 ETN,10220.0,0.0,0.00%,0.0,0.0,10220.0,10220.0,10220.0,0.0
1583.0,KODEX 미국스마트모빌리티S&P,6385.0,5.0,-0.08%,0.0,4500.0,6450.0,6450.0,6365.0,0.0
1584.0,KOSEF 물가채KIS,102155.0,315.0,+0.31%,0.0,478.0,101745.0,102160.0,101425.0,0.0
1585.0,KBSTAR 미국고정배당우선증권ICE TR,10195.0,200.0,-1.92%,0.0,5812.0,10255.0,10255.0,10150.0,0.0
1586.0,메리츠 인버스 3X 국채3년 ETN,20375.0,5.0,-0.02%,0.0,55.0,20375.0,20375.0,20375.0,0.0
1587.0,TIGER 은행,6780.0,85.0,-1.24%,0.0,4831.0,6920.0,6920.0,6760.0,0.0
1588.0,신한 인버스 은 선물 ETN(H),5075.0,10.0,-0.20%,0.0,23598.0,5060.0,5080.0,5060.0,0.0
1589.0,QV S&P500 버퍼10% 3월 ETN(H),10140.0,0.0,0.00%,0.0,0.0,10140.0,10140.0,10140.0,0.0
1590.0,KTOP 코스피50,22520.0,40.0,+0.18%,0.0,105.0,22600.0,22610.0,22450.0,0.0
1591.0,QV S&P500 버퍼10% 6월 ETN(H),10110.0,90.0,+0.90%,0.0,100.0,10110.0,10110.0,10110.0,0.0
1592.0,삼성 인버스 구리 선물 ETN(H),10095.0,110.0,+1.10%,0.0,5.0,10105.0,10105.0,10095.0,0.0
1593.0,TIGER 한중전기차(합성),10600.0,60.0,+0.57%,0.0,2801.0,10540.0,10600.0,10490.0,0.0
1594.0,SOL 24-06 국고채액티브,100695.0,125.0,+0.12%,0.0,21.0,100620.0,100695.0,100620.0,0.0
1595.0,삼성 금 선물 ETN(H),10030.0,10.0,+0.10%,0.0,38.0,10025.0,10045.0,10025.0,0.0
1596.0,메리츠 인버스 구리 선물 ETN(H),10015.0,0.0,0.00%,0.0,0.0,10015.0,10015.0,10015.0,0.0
1597.0,메리츠 금 선물 ETN(H),10015.0,15.0,+0.15%,0.0,1.0,10015.0,10015.0,10015.0,0.0
1598.0,QV iSelect-WG 그린에너지 ESG ETN,10000.0,0.0,0.00%,0.0,0.0,10000.0,10000.0,10000.0,0.0
1599.0,삼성 인버스 금 선물 ETN(H),9975.0,45.0,-0.45%,0.0,8.0,9985.0,9985.0,9975.0,0.0
1600.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),9955.0,165.0,-1.63%,0.0,18610.0,10175.0,10235.0,9835.0,0.0
1601.0,하나 iSelect-WG 탄소중립 ESG ETN,9955.0,0.0,0.00%,0.0,0.0,9955.0,9955.0,9955.0,0.0
1602.0,신한 인버스 Russell 2000 ETN,9950.0,150.0,-1.49%,0.0,15.0,10015.0,10015.0,9950.0,0.0
1603.0,메리츠 3X 레버리지 국채3년 ETN,19880.0,100.0,+0.51%,0.0,35.0,19775.0,19880.0,19770.0,0.0
1604.0,QV S&P500 버퍼10% 12월 ETN(H),9935.0,0.0,0.00%,0.0,0.0,9935.0,9935.0,9935.0,0.0
1605.0,SOL 유럽탄소배출권선물S&P(H),14170.0,530.0,-3.61%,0.0,7332.0,14170.0,14175.0,14150.0,0.0
1606.0,KBSTAR KRX300,15250.0,105.0,+0.69%,0.0,57.0,15250.0,15250.0,15210.0,0.0
1607.0,메리츠 인버스 국채5년 ETN,9875.0,0.0,0.00%,0.0,0.0,9875.0,9875.0,9875.0,0.0
1608.0,메리츠 인버스 2X 국채3년 ETN,9855.0,0.0,0.00%,0.0,0.0,9855.0,9855.0,9855.0,0.0
1609.0,KODEX TDF2030액티브,10345.0,10.0,+0.10%,0.0,751.0,10400.0,10400.0,10295.0,0.0
1610.0,SOL 차이나태양광CSI(합성),8180.0,105.0,-1.27%,0.0,197687.0,8320.0,8330.0,8130.0,0.0
1611.0,미래에셋 인도네시아 Top5 ETN,9790.0,170.0,-1.71%,0.0,1422.0,9945.0,9945.0,9790.0,0.0
1612.0,KODEX 일본TOPIX100,16295.0,90.0,+0.56%,0.0,1739.0,16205.0,16325.0,16165.0,0.0
1613.0,QV US 500 월간레버리지 ETN(H),19545.0,0.0,0.00%,0.0,0.0,19545.0,19545.0,19545.0,0.0
1614.0,KOSEF 미국달러선물인버스,9130.0,90.0,+1.00%,0.0,5051.0,9095.0,9130.0,9085.0,0.0
1615.0,SOL 차이나육성산업액티브(합성),7500.0,20.0,-0.27%,0.0,1447.0,7440.0,7520.0,7440.0,0.0
1616.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9660.0,275.0,-2.77%,0.0,190.0,9845.0,9845.0,9660.0,0.0
1617.0,ACE 원자력테마딥서치,10715.0,15.0,+0.14%,0.0,17696.0,10750.0,10750.0,10600.0,0.05
1618.0,메리츠 인버스 2X 국채5년 ETN,9625.0,0.0,0.00%,0.0,0.0,9625.0,9625.0,9625.0,0.0
1619.0,에셋플러스 글로벌대장장이액티브,10230.0,45.0,-0.44%,0.0,682.0,10385.0,10385.0,10230.0,0.0
1620.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9615.0,250.0,-2.53%,0.0,28.0,9625.0,9625.0,9615.0,0.0
1621.0,일양약품우,21600.0,300.0,+1.41%,2500.0,214.0,20900.0,21600.0,20900.0,0.26
1622.0,QV S&P500 VIX S/T 선물 ETN C,4805.0,265.0,-5.23%,0.0,5659.0,4825.0,4835.0,4790.0,0.0
1623.0,ARIRANG 200선물레버리지,27305.0,115.0,+0.42%,0.0,607.0,27580.0,27580.0,27100.0,7.39
1624.0,메리츠 3X 레버리지 국채5년 ETN,19110.0,50.0,-0.26%,0.0,17.0,19180.0,19180.0,19085.0,0.0
1625.0,KB 레버리지 금 선물 ETN(H),19105.0,90.0,+0.47%,0.0,190.0,19105.0,19105.0,19105.0,0.0
1626.0,메리츠 구리 선물 ETN(H),9515.0,0.0,0.00%,0.0,0.0,9515.0,9515.0,9515.0,0.0
1627.0,KODEX 미국S&P바이오(합성),23405.0,180.0,-0.76%,0.0,663.0,23585.0,23585.0,23300.0,0.0
1628.0,마이다스 KoreaStock액티브,18055.0,75.0,+0.42%,0.0,8.0,18080.0,18130.0,18010.0,0.0
1629.0,KB 인버스 2X 금 선물 ETN(H),18950.0,0.0,0.00%,0.0,0.0,18950.0,18950.0,18950.0,0.0
1630.0,KOSEF 200선물인버스2X,2920.0,20.0,-0.68%,0.0,39758.0,2900.0,2945.0,2885.0,0.0
1631.0,HANARO 탄소효율그린뉴딜,7880.0,45.0,+0.57%,0.0,2842.0,7890.0,7890.0,7845.0,0.0
1632.0,하나 인버스 2X 콩 선물 ETN(H),9440.0,175.0,-1.82%,0.0,204.0,9450.0,9475.0,9430.0,0.0
1633.0,삼성 구리 선물 ETN(H),9430.0,150.0,-1.57%,0.0,583.0,9430.0,9430.0,9425.0,0.0
1634.0,KODEX Fn웹툰&드라마,5525.0,85.0,+1.56%,0.0,12018.0,5570.0,5570.0,5485.0,0.0
1635.0,삼성 인버스 China A50 선물 ETN(H),9315.0,15.0,+0.16%,0.0,19.0,9275.0,9365.0,9275.0,0.0
1636.0,미래에셋 인버스 에너지화학 Core5 ETN,4655.0,65.0,-1.38%,0.0,5.0,4655.0,4655.0,4655.0,0.0
1637.0,메리츠 3X 레버리지 국채10년 ETN,18425.0,250.0,+1.38%,0.0,4502.0,18070.0,18425.0,17925.0,0.0
1638.0,성신양회우,12520.0,10.0,-0.08%,5000.0,1844.0,12540.0,12540.0,12400.0,1.1
1639.0,대신 천연가스 선물 ETN(H),9185.0,35.0,+0.38%,0.0,10747.0,9150.0,9200.0,9100.0,0.0
1640.0,ACE 글로벌브랜드TOP10블룸버그,10800.0,25.0,+0.23%,0.0,44599.0,10815.0,10855.0,10750.0,0.0
1641.0,KODEX MSCI Korea,15300.0,20.0,+0.13%,0.0,27.0,15260.0,15300.0,15260.0,0.0
1642.0,삼성 FnGuide 웹 3.0 ETN,9165.0,15.0,-0.16%,0.0,2.0,9190.0,9190.0,9165.0,0.0
1643.0,TRUE 블룸버그 WTI원유 선물 ETN,9100.0,50.0,+0.55%,0.0,2.0,9125.0,9125.0,9100.0,0.0
1644.0,크라운제과우,11740.0,60.0,+0.51%,200.0,4534.0,11750.0,11780.0,11520.0,1.08
1645.0,TIGER 미국나스닥넥스트100,10680.0,65.0,+0.61%,0.0,67.0,10750.0,10750.0,10680.0,6.53
1646.0,TIGER 미국S&P500선물인버스(H),4035.0,45.0,-1.10%,0.0,25476.0,4040.0,4040.0,4025.0,0.0
1647.0,KOSEF KRX100,5030.0,15.0,+0.30%,0.0,73.0,5030.0,5040.0,5010.0,0.0
1648.0,태영건설우,6950.0,50.0,+0.72%,500.0,1790.0,7000.0,7000.0,6800.0,1.13
1649.0,삼성 블룸버그 WTI원유 선물 ETN,9035.0,45.0,-0.50%,0.0,789.0,9145.0,9145.0,9035.0,0.0
1650.0,삼성 인버스 2X 금 선물 ETN(H),9025.0,75.0,-0.82%,0.0,4506.0,9035.0,9065.0,9025.0,0.0
1651.0,TRUE 플래티넘 선물 ETN,9005.0,80.0,+0.90%,0.0,6.0,9015.0,9015.0,9005.0,0.0
1652.0,ACE 미국IT인터넷S&P(합성 H),11215.0,125.0,+1.13%,0.0,1145.0,11090.0,11230.0,11090.0,0.0
1653.0,WOORI AI ESG액티브,8145.0,10.0,+0.12%,0.0,116.0,8145.0,8150.0,8125.0,0.0
1654.0,ARIRANG KRX300,14915.0,40.0,+0.27%,0.0,20.0,14915.0,14930.0,14865.0,0.0
1655.0,KB 인버스 2X 구리 선물 ETN(H),17870.0,170.0,+0.96%,0.0,2260.0,18115.0,18120.0,17870.0,0.0
1656.0,KB FnGuide 언택트 ETN,8915.0,15.0,+0.17%,0.0,2.0,8960.0,8960.0,8915.0,0.0
1657.0,삼성 KRX 2차전지 K-뉴딜 ETN,8905.0,145.0,+1.66%,0.0,259.0,8825.0,8910.0,8810.0,0.0
1658.0,ARIRANG 미국S&P500,9860.0,0.0,0.00%,0.0,581.0,9920.0,9920.0,9850.0,0.0
1659.0,ACE 코스피,25265.0,65.0,+0.26%,0.0,84176.0,25310.0,25310.0,25115.0,0.0
1660.0,ARIRANG 우량회사채50 1년,110365.0,40.0,+0.04%,0.0,1273.0,110320.0,110390.0,110275.0,0.0
1661.0,TRUE 은 선물 ETN,8820.0,20.0,-0.23%,0.0,12.0,8845.0,8845.0,8820.0,0.0
1662.0,대신 2X 알루미늄 선물 ETN(H),8815.0,60.0,-0.68%,0.0,419.0,8660.0,8830.0,8660.0,0.0
1663.0,코리아써키트2우B,11230.0,160.0,-1.40%,500.0,28423.0,11450.0,11580.0,11150.0,0.2
1664.0,ACE 미국달러단기채권액티브,9765.0,105.0,-1.06%,0.0,29951.0,9865.0,9865.0,9760.0,0.0
1665.0,KOSEF Fn중소형,20910.0,75.0,+0.36%,0.0,50.0,20900.0,20920.0,20815.0,0.0
1666.0,메리츠 CSI 300 ETN,8780.0,0.0,0.00%,0.0,0.0,8780.0,8780.0,8780.0,0.0
1667.0,TIGER 한중반도체(합성),10320.0,45.0,+0.44%,0.0,3040.0,10275.0,10320.0,10275.0,0.0
1668.0,KODEX 콩선물(H),14575.0,140.0,+0.97%,0.0,82.0,14630.0,14630.0,14510.0,0.0
1669.0,덕성우,6280.0,10.0,+0.16%,500.0,14917.0,6270.0,6350.0,6170.0,0.66
1670.0,TREX 펀더멘탈 200,34950.0,145.0,-0.41%,0.0,23.0,34970.0,34970.0,34950.0,0.08
1671.0,삼성 KRX 리츠 TOP10 월배당 ETN,8685.0,50.0,-0.57%,0.0,48.0,8735.0,8740.0,8655.0,0.0
1672.0,남선알미우,28200.0,700.0,-2.42%,500.0,2697.0,28800.0,28800.0,28100.0,0.23
1673.0,ACE 싱가포르리츠,12370.0,115.0,+0.94%,0.0,1621.0,12065.0,12450.0,12065.0,0.02
1674.0,KODEX 한중전기차(합성),10810.0,55.0,+0.51%,0.0,206.0,10850.0,10850.0,10775.0,0.0
1675.0,ACE 중장기국공채액티브,96375.0,245.0,+0.25%,0.0,5.0,96115.0,96375.0,96045.0,0.0
1676.0,삼성 나스닥 100 ETN(H),8560.0,105.0,+1.24%,0.0,2.0,8575.0,8575.0,8560.0,0.0
1677.0,TIMEFOLIO 미국나스닥100액티브,9690.0,90.0,+0.94%,0.0,671.0,9670.0,9770.0,9645.0,0.0
1678.0,신한 인버스 달러인덱스 선물 ETN(H),8520.0,20.0,-0.23%,0.0,27.0,8525.0,8525.0,8520.0,0.0
1679.0,FOCUS 혁신기업액티브,7715.0,40.0,+0.52%,0.0,1.0,7715.0,7715.0,7715.0,0.0
1680.0,TIMEFOLIO 미국S&P500액티브,9850.0,80.0,+0.82%,0.0,45.0,9920.0,9920.0,9765.0,0.0
1681.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,10520.0,100.0,-0.94%,0.0,982.0,10950.0,10950.0,10515.0,0.0
1682.0,메리츠 은 선물 ETN(H),8390.0,50.0,+0.60%,0.0,200.0,8390.0,8390.0,8390.0,0.0
